"source_file","variable","variable_label","storage_class"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f86","years of schooling your father received","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f91","birth order of respondent","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92a1","birth order of the 1st sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92a4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92a5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92b1","birth order of the 2nd sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92b4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92b5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92c1","birth order of the 3rd sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92c4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92c5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92d1","birth order of the 4th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92d4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92d5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92e1","birth order of the 5th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92e4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92e5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92f1","birth order of the 6th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92f4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92f5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92g1","birth order of the 7th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92g4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92g5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92h1","birth order of the 8th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92h4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92h5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92i1","birth order of the 9th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92i4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92i5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92j1","birth order of the 10th sibling","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92j4","sibling's age at present if alive, or age at death if died","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f92j5","residence distance","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f101","age at first birth","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f102","age at last birth","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103a4","the 1st child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103a7","residence distance of the 1st child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103b4","the 2nd child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103b7","residence distance of the 2nd child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103c4","the 3rd child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103c7","residence distance of the 3rd child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103d4","the 4th child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103d7","residence distance of the 4th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103e4","the 5th child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103e7","residence distance of the 5th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103f4","the 6th child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103f7","residence distance of the 6th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103g4","the 7th child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103g7","residence distance of the 7th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103h4","the 8th child's age at present if alive, or age the child would be if s/he alive","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103h7","residence distance of the 8th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103i4","the 9th child's age at present if alive, or age the child would be if s/he aliv","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103i7","residence distance of the 9th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103j4","the 10th child's age at present if alive, or age the child would be if s/he aliv","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103j7","residence distance of the 10th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103k4","the 11th child's age at present if alive, or age the child would be if s/he aliv","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103k7","residence distance of the 11th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103l4","the 12th child's age at present if alive, or age the child would be if s/he aliv","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103l7","residence distance of the 12th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103m4","the 13th child's age at present if alive, or age the child would be if s/he aliv","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f103m7","residence distance of the 13th child","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f111a","the first person to whom you usually talk frequently in daily life","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f111b","the second person to whom you usually talk frequently in daily life","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f111c","the third person to whom you usually talk frequently in daily life","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f112a","1st person to whom you talk first when you need to share your thoughts","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f112b","2nd person to whom you talk first when you need to share your thoughts","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f113a","1st person you ask for help when you have problem/difficulties","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f113b","2nd person you ask for help when you have problem/difficulties","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f12a","how much did you receive from your son(s) or daughter(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f12b","how much did you receive from your daughter(s) or son(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f12c","how much did you receive from your grandchild(ren) last year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f13a","how much did you give to your son(s) or daughter(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f13b","how much did you give to your daughter(s) or son(s)-in-law last year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f13c","how much did you give to your grandchild(ren)in last year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f141","are personal care services available in your community?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f146","are legal aid services available in your community?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f151","do you expect your community to provide personal care services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f152","do you expect your community to provide home visit services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f153","do you expect your community to provide psychological consulting services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f154","do you expect your community to provide daily shopping services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f155","do you expect your community to provide social and recreation activities?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f156","do you expect your community provide legal aid services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f157","do you expect your community to provide healthcare education service?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f158","do you expect your community to provide neighborhood-relation services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","f159","do you expect your community to provide other social services?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","g23","how often do you brush your teeth every day?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","g24","during the past 6 months, did you have a toothache more than once?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","g25","during the past 6 months, did you have pain in jaw joint or so more than once?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","g4c1","have you fallen in the past year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","g4c2","how many times have you fallen in the past year?","haven_labelled"
"CLHLS/CLHLS_2018_cross_sectional_dataset_15874/clhls_2018_cross_sectional_dataset_15874.sav","g1021","directly measured height of the interviewee","haven_labelled"
